comment_id,score
14442,0.4852586925029755
27120,0.48865899443626404
19886,0.4820298135280609
2106,0.48741849064826964
21376,0.49951412677764895
27643,0.4460622251033783
23858,0.47904943823814394
3477,0.573238754272461
17966,0.49424750208854673
4123,0.5010071277618409
9677,0.47870588302612305
29506,0.47695542573928834
141,0.51813884973526
13554,0.5559680819511413
4590,0.4869096279144287
8095,0.6331931710243225
7647,0.445385479927063
27940,0.5052067995071411
23087,0.5365598678588868
2138,0.6464990615844727
15442,0.5085869669914246
16801,0.5944897055625915
9616,0.48209541440010073
19068,0.539989173412323
8160,0.47181959748268126
12719,0.48765215277671814
26933,0.535501366853714
2846,0.48080446720123293
26810,0.4828206658363342
5320,0.5294901490211487
907,0.5107822179794311
1703,0.48905208706855774
18214,0.5019482970237732
1520,0.521045446395874
22081,0.5018459439277649
25387,0.5025236785411835
19241,0.505054646730423
29638,0.5320250988006592
11739,0.4882506251335144
11740,0.48999815583229067
26711,0.5074825525283814
13169,0.5123038589954376
13171,0.5097800612449646
8582,0.5124712705612182
27796,0.5547747194766999
3836,0.507543683052063
28978,0.5110968053340912
27155,0.5469218492507935
7000,0.5335108637809753
15960,0.5330062866210937
4071,0.5030051290988922
4072,0.49488147497177126
12957,0.4961894452571869
5574,0.49592280983924864
22311,0.5121676087379455
16855,0.5090612411499024
13914,0.495728600025177
220,0.5145054399967194
4510,0.5059348165988922
26344,0.5204974174499511
7893,0.5137876987457275
29033,0.5117327213287354
5026,0.5366882979869843
20244,0.5394845724105835
7548,0.5129026949405671
25170,0.4766938269138336
30084,0.48900915384292604
20876,0.488259083032608
4570,0.4972494006156921
4121,0.4863231837749481
14789,0.5123839914798737
26496,0.4758155047893524
18001,0.5137308239936829
14790,0.505378133058548
19678,0.523199987411499
26937,0.5451467633247375
24914,0.47621830701828005
23042,0.483503919839859
5819,0.4878942251205444
17530,0.495009446144104
22236,0.47605034708976746
18614,0.4791859030723572
20881,0.4625305771827698
2157,0.49478474259376526
3870,0.5129449307918549
5908,0.6036809086799622
15026,0.4930619359016418
28766,0.4895201146602631
19843,0.4996728479862213
27407,0.5076041936874389
19146,0.49067666530609133
29101,0.4845306158065796
785,0.48962330222129824
7762,0.5233235895633698
22157,0.5139924883842468
15969,0.5220963537693024
13825,0.48123623728752135
6167,0.6128949999809266
11921,0.554410994052887
3696,0.45401325821876526
11922,0.5564537644386292
17028,0.4895644307136536
741,0.4723161101341248
5195,0.45576236844062806
15050,0.5827446639537811
8294,0.4667294144630432
24869,0.5111192107200623
26877,0.4768668830394745
5218,0.49348303079605105
2689,0.46571950912475585
28700,0.5025707960128785
18688,0.5160771608352661
13719,0.5029736399650574
21980,0.5189418137073517
10369,0.5659711003303528
28701,0.5025949537754059
823,0.5192584991455078
13316,0.4957038342952728
14392,0.5014326691627502
27490,0.5058439493179321
29019,0.5002942204475402
16361,0.4729050636291504
7315,0.503421837091446
16070,0.49535074830055237
16716,0.4895477294921875
15559,0.4916699409484863
9800,0.5925581812858581
6878,0.5413117408752441
10644,0.4738561809062958
15482,0.6142859578132629
8701,0.4780874907970428
23643,0.4780884325504303
25775,0.48698084354400634
14583,0.4754747450351715
16989,0.4666070222854614
5727,0.5175856590270996
15849,0.48475903272628784
9708,0.5191910743713379
25947,0.4863783121109009
14766,0.499466472864151
3691,0.47590107321739195
459,0.4664945662021637
22619,0.5050447463989258
8466,0.4821495294570923
22257,0.5133834838867187
23469,0.4902531862258911
2358,0.4600776135921478
